nan,1.084134007730055860e+00,9.170889302989045921e-01,7.858725914876490970e-01,7.024249607389967398e-01,7.072744985663302897e-01,7.441363668127752851e-01,7.381896964287194551e-01,8.019170496510322765e-01
1.155827800393669058e+00,1.036341690918636926e+00,8.654329959723111587e-01,7.105394700793064011e-01,6.359213545172540671e-01,6.336564417544757744e-01,6.314973128237182376e-01,6.845138463489180980e-01,7.565254440693798266e-01
9.780647524982478691e-01,8.653930364372298678e-01,7.054723435110040741e-01,5.881060835970322032e-01,5.305858173681714529e-01,4.760115817748408196e-01,5.314634598216722017e-01,5.363664110235040194e-01,6.531816177875429119e-01
8.279022058215050883e-01,7.458750879872781958e-01,6.159833870137255696e-01,5.357587252283898538e-01,4.443800452257892220e-01,4.106143058594284301e-01,3.823045898542921095e-01,3.587721924106087035e-01,6.300016962639345408e-01
7.285977778231381707e-01,6.642856456894176143e-01,5.469282390871799127e-01,4.962528776054482837e-01,4.336980687248447319e-01,3.863741622362931727e-01,3.646972082950557525e-01,3.614372362906403402e-01,nan
6.771572904519910230e-01,6.232273545019300087e-01,5.194368233196703377e-01,4.377704157194616807e-01,3.935814332279668482e-01,3.755573317654799514e-01,3.711587825750323200e-01,4.034409420742786634e-01,nan
6.931102161492402880e-01,6.448521722319437988e-01,5.685753018869326159e-01,5.097989220228182905e-01,4.584548577386448054e-01,4.400010292332582895e-01,4.574753731819459768e-01,4.122894508771442479e-01,nan
6.836514919040470595e-01,6.445525576146992064e-01,5.618886231894634209e-01,5.127122468126734667e-01,5.027533430209839560e-01,4.893823530694110246e-01,5.572099151505336412e-01,4.994911560799419892e-01,nan
6.833183244618215024e-01,6.417375659175861280e-01,6.789370604085990246e-01,nan,nan,6.080114239959898415e-01,nan,nan,nan
