9.437088986961206238e-02,1.375851991484521308e-01,1.591237928575136851e-01,1.672044550236067295e-01,1.680477906399124588e-01,1.695659656589168507e-01,1.722777153601511568e-01,1.724396353192852172e-01,1.738659502874270735e-01
1.223264786179438235e-01,1.444110546977002141e-01,1.578972551476970632e-01,1.629476840056354181e-01,1.641645768716306630e-01,1.674300418813135516e-01,1.677886506818082046e-01,1.698583603048520740e-01,1.718260320481395931e-01
1.420130951293494259e-01,1.517130512366582362e-01,1.570775137318214665e-01,1.594199669986555157e-01,1.608837260752865872e-01,1.615813473525934130e-01,1.643087457959055420e-01,1.658969817781735523e-01,1.684826514508606099e-01
1.540664680537734421e-01,1.560445861425860392e-01,1.569539931234682217e-01,1.573939090957724996e-01,1.564915151293761186e-01,1.603348639860480151e-01,1.624437794832989390e-01,1.658103824282573802e-01,1.676238852199531393e-01
1.569078531444342561e-01,1.574340564916216212e-01,1.566979575673955460e-01,1.553813122616291287e-01,1.558843480048550389e-01,1.586907061514064021e-01,1.622976754877466232e-01,1.650204116552658196e-01,1.683851846409099573e-01
1.599546824056393424e-01,1.583189203816324775e-01,1.574879343450859837e-01,1.578851765447107924e-01,1.586894199230058367e-01,1.633921250871440967e-01,1.672462126780758507e-01,1.699830401557768933e-01,1.734660470747002858e-01
1.610080604816107874e-01,1.608338716770665588e-01,1.605076233034304911e-01,1.601438887930843324e-01,1.631493406328931028e-01,1.657417748269067181e-01,1.684130756973083454e-01,1.718027557557804674e-01,1.748017567187555299e-01
1.635471118599866325e-01,1.630428662712598842e-01,1.637358258820248436e-01,1.646885631785031667e-01,1.676667777128099113e-01,1.711410176902378455e-01,1.750840240087347399e-01,1.774865895679615113e-01,1.788803798575801518e-01
1.667391206575222773e-01,1.669067598234349192e-01,1.661030029737750879e-01,1.681651825969207870e-01,1.693333903619970160e-01,1.747877198789833386e-01,1.776756133816414507e-01,1.794917679496199903e-01,1.804056678658180479e-01
